method,video_id,genre,length_bucket,caption_type,threshold,compression,sbert_cosine,rouge1_r,rougeL_r,segs_kept,segs_total,pct_segments_removed,pct_words_removed
tfidf,3FycJhNYlVU,ted,long,unknown,0.6,0.7624,0.9744,,,16,28,42.85714285714286,23.760000000000005
tfidf,3FycJhNYlVU,ted,long,unknown,0.7,0.9574,0.9958,,,25,28,10.71428571428571,4.259999999999997
tfidf,3FycJhNYlVU,ted,long,unknown,0.8,0.9919,0.9981,,,27,28,3.57142857142857,0.8099999999999996
tfidf,3FycJhNYlVU,ted,long,unknown,0.9,0.9919,0.9981,,,27,28,3.57142857142857,0.8099999999999996
tfidf,3FycJhNYlVU,ted,long,unknown,0.95,0.9919,0.9981,,,27,28,3.57142857142857,0.8099999999999996
sbert,3FycJhNYlVU,ted,long,unknown,0.5,0.8808,0.984,,,22,28,21.42857142857143,11.919999999999998
sbert,3FycJhNYlVU,ted,long,unknown,0.6,0.9453,0.9937,,,25,28,10.71428571428571,5.469999999999997
sbert,3FycJhNYlVU,ted,long,unknown,0.7,0.9919,0.9981,,,27,28,3.57142857142857,0.8099999999999996
sbert,3FycJhNYlVU,ted,long,unknown,0.8,0.9919,0.9981,,,27,28,3.57142857142857,0.8099999999999996
sbert,3FycJhNYlVU,ted,long,unknown,0.9,1.0,1.0,,,28,28,0.0,0.0
sbert,3FycJhNYlVU,ted,long,unknown,0.95,1.0,1.0,,,28,28,0.0,0.0
heuristic,3FycJhNYlVU,ted,long,unknown,0.5,0.9637,0.9968,,,26,28,7.14285714285714,3.63
heuristic,3FycJhNYlVU,ted,long,unknown,0.6,1.0,1.0,,,28,28,0.0,0.0
heuristic,3FycJhNYlVU,ted,long,unknown,0.7,1.0,1.0,,,28,28,0.0,0.0
heuristic,3FycJhNYlVU,ted,long,unknown,0.8,1.0,1.0,,,28,28,0.0,0.0
heuristic,3FycJhNYlVU,ted,long,unknown,0.9,1.0,1.0,,,28,28,0.0,0.0
heuristic,3FycJhNYlVU,ted,long,unknown,0.95,1.0,1.0,,,28,28,0.0,0.0
model,3IG0Y63LkDM,commentary,long,unknown,0.5,0.8205,0.9845,0.8202,0.8202,55,79,30.379746835443033,17.95
model,3IG0Y63LkDM,commentary,long,unknown,0.6,0.8791,0.9881,0.8787,0.8787,62,79,21.518987341772156,12.09
model,3IG0Y63LkDM,commentary,long,unknown,0.7,0.907,0.9922,0.9062,0.9062,66,79,16.455696202531644,9.299999999999997
model,3IG0Y63LkDM,commentary,long,unknown,0.8,0.965,0.9969,0.9643,0.9643,72,79,8.860759493670889,3.500000000000003
model,3IG0Y63LkDM,commentary,long,unknown,0.9,0.988,0.9987,0.9882,0.9882,76,79,3.797468354430378,1.200000000000001
model,3IG0Y63LkDM,commentary,long,unknown,0.95,0.9969,0.9997,0.997,0.997,78,79,1.2658227848101222,0.30999999999999917
tfidf,3IG0Y63LkDM,commentary,long,unknown,0.5,0.6137,0.9636,,,33,79,58.22784810126582,38.629999999999995
tfidf,3IG0Y63LkDM,commentary,long,unknown,0.6,0.8127,0.9769,,,51,79,35.44303797468354,18.730000000000004
tfidf,3IG0Y63LkDM,commentary,long,unknown,0.7,0.91,0.9906,,,63,79,20.253164556962023,8.999999999999996
tfidf,3IG0Y63LkDM,commentary,long,unknown,0.8,0.9623,0.9964,,,71,79,10.126582278481012,3.7699999999999956
tfidf,3IG0Y63LkDM,commentary,long,unknown,0.9,0.9927,0.9993,,,77,79,2.5316455696202556,0.7299999999999973
tfidf,3IG0Y63LkDM,commentary,long,unknown,0.95,0.9969,0.9997,,,78,79,1.2658227848101222,0.30999999999999917
sbert,3IG0Y63LkDM,commentary,long,unknown,0.5,0.3567,0.9564,,,26,79,67.08860759493672,64.33
sbert,3IG0Y63LkDM,commentary,long,unknown,0.6,0.7025,0.9855,,,52,79,34.17721518987342,29.75
sbert,3IG0Y63LkDM,commentary,long,unknown,0.7,0.9144,0.9963,,,70,79,11.392405063291145,8.56
sbert,3IG0Y63LkDM,commentary,long,unknown,0.8,0.9873,0.9993,,,77,79,2.5316455696202556,1.2700000000000045
sbert,3IG0Y63LkDM,commentary,long,unknown,0.9,1.0,1.0,,,79,79,0.0,0.0
sbert,3IG0Y63LkDM,commentary,long,unknown,0.95,1.0,1.0,,,79,79,0.0,0.0
heuristic,3IG0Y63LkDM,commentary,long,unknown,0.5,0.7603,0.9865,,,55,79,30.379746835443033,23.970000000000002
heuristic,3IG0Y63LkDM,commentary,long,unknown,0.6,0.7857,0.9898,,,57,79,27.848101265822788,21.430000000000003
heuristic,3IG0Y63LkDM,commentary,long,unknown,0.7,0.9031,0.9955,,,67,79,15.189873417721522,9.689999999999998
heuristic,3IG0Y63LkDM,commentary,long,unknown,0.8,0.9673,0.9979,,,73,79,7.594936708860756,3.269999999999995
heuristic,3IG0Y63LkDM,commentary,long,unknown,0.9,0.9926,0.9993,,,77,79,2.5316455696202556,0.7399999999999962
heuristic,3IG0Y63LkDM,commentary,long,unknown,0.95,0.9969,0.9997,,,78,79,1.2658227848101222,0.30999999999999917
model,3JdpD3X2Md8,lectures,medium,unknown,0.5,0.9423,0.9924,0.9424,0.9424,17,20,15.000000000000002,5.769999999999998
model,3JdpD3X2Md8,lectures,medium,unknown,0.6,0.9423,0.9924,0.9424,0.9424,17,20,15.000000000000002,5.769999999999998
model,3JdpD3X2Md8,lectures,medium,unknown,0.7,0.9423,0.9924,0.9424,0.9424,17,20,15.000000000000002,5.769999999999998
model,3JdpD3X2Md8,lectures,medium,unknown,0.8,0.9566,0.995,0.9578,0.9578,18,20,9.999999999999998,4.34
model,3JdpD3X2Md8,lectures,medium,unknown,0.9,1.0,1.0,1.0,1.0,20,20,0.0,0.0
model,3JdpD3X2Md8,lectures,medium,unknown,0.95,1.0,1.0,1.0,1.0,20,20,0.0,0.0
tfidf,3JdpD3X2Md8,lectures,medium,unknown,0.5,0.5684,0.9509,,,8,20,60.0,43.16
tfidf,3JdpD3X2Md8,lectures,medium,unknown,0.6,0.8757,0.9838,,,15,20,25.0,12.429999999999996
tfidf,3JdpD3X2Md8,lectures,medium,unknown,0.7,0.9423,0.9924,,,17,20,15.000000000000002,5.769999999999998
tfidf,3JdpD3X2Md8,lectures,medium,unknown,0.8,0.9727,0.9959,,,18,20,9.999999999999998,2.729999999999999
tfidf,3JdpD3X2Md8,lectures,medium,unknown,0.9,0.9727,0.9959,,,18,20,9.999999999999998,2.729999999999999
tfidf,3JdpD3X2Md8,lectures,medium,unknown,0.95,0.9857,0.9982,,,19,20,5.000000000000004,1.429999999999998
sbert,3JdpD3X2Md8,lectures,medium,unknown,0.5,0.9697,0.9974,,,19,20,5.000000000000004,3.0299999999999994
sbert,3JdpD3X2Md8,lectures,medium,unknown,0.6,0.9697,0.9974,,,19,20,5.000000000000004,3.0299999999999994
sbert,3JdpD3X2Md8,lectures,medium,unknown,0.7,1.0,1.0,,,20,20,0.0,0.0
sbert,3JdpD3X2Md8,lectures,medium,unknown,0.8,1.0,1.0,,,20,20,0.0,0.0
sbert,3JdpD3X2Md8,lectures,medium,unknown,0.9,1.0,1.0,,,20,20,0.0,0.0
sbert,3JdpD3X2Md8,lectures,medium,unknown,0.95,1.0,1.0,,,20,20,0.0,0.0
heuristic,3JdpD3X2Md8,lectures,medium,unknown,0.5,0.6855,0.9805,,,12,20,40.0,31.45
heuristic,3JdpD3X2Md8,lectures,medium,unknown,0.6,0.6998,0.983,,,13,20,35.0,30.020000000000003
heuristic,3JdpD3X2Md8,lectures,medium,unknown,0.7,0.7907,0.9894,,,15,20,25.0,20.930000000000003
heuristic,3JdpD3X2Md8,lectures,medium,unknown,0.8,0.9869,0.9977,,,19,20,5.000000000000004,1.31
heuristic,3JdpD3X2Md8,lectures,medium,unknown,0.9,0.9869,0.9977,,,19,20,5.000000000000004,1.31
heuristic,3JdpD3X2Md8,lectures,medium,unknown,0.95,0.9869,0.9977,,,19,20,5.000000000000004,1.31
model,3Oco4WYRdaU,commentary,medium,unknown,0.5,0.982,0.9588,0.9792,0.9792,3,4,25.0,1.8000000000000016
model,3Oco4WYRdaU,commentary,medium,unknown,0.6,0.982,0.9588,0.9792,0.9792,3,4,25.0,1.8000000000000016
model,3Oco4WYRdaU,commentary,medium,unknown,0.7,1.0,1.0,1.0,1.0,4,4,0.0,0.0
model,3Oco4WYRdaU,commentary,medium,unknown,0.8,1.0,1.0,1.0,1.0,4,4,0.0,0.0
model,3Oco4WYRdaU,commentary,medium,unknown,0.9,1.0,1.0,1.0,1.0,4,4,0.0,0.0
model,3Oco4WYRdaU,commentary,medium,unknown,0.95,1.0,1.0,1.0,1.0,4,4,0.0,0.0
tfidf,3Oco4WYRdaU,commentary,medium,unknown,0.5,0.982,0.9588,,,3,4,25.0,1.8000000000000016
tfidf,3Oco4WYRdaU,commentary,medium,unknown,0.6,0.982,0.9588,,,3,4,25.0,1.8000000000000016
tfidf,3Oco4WYRdaU,commentary,medium,unknown,0.7,0.982,0.9588,,,3,4,25.0,1.8000000000000016
tfidf,3Oco4WYRdaU,commentary,medium,unknown,0.8,0.982,0.9588,,,3,4,25.0,1.8000000000000016
tfidf,3Oco4WYRdaU,commentary,medium,unknown,0.9,0.982,0.9588,,,3,4,25.0,1.8000000000000016
tfidf,3Oco4WYRdaU,commentary,medium,unknown,0.95,0.982,0.9588,,,3,4,25.0,1.8000000000000016
sbert,3Oco4WYRdaU,commentary,medium,unknown,0.5,1.0,1.0,,,4,4,0.0,0.0
sbert,3Oco4WYRdaU,commentary,medium,unknown,0.6,1.0,1.0,,,4,4,0.0,0.0
sbert,3Oco4WYRdaU,commentary,medium,unknown,0.7,1.0,1.0,,,4,4,0.0,0.0
sbert,3Oco4WYRdaU,commentary,medium,unknown,0.8,1.0,1.0,,,4,4,0.0,0.0
sbert,3Oco4WYRdaU,commentary,medium,unknown,0.9,1.0,1.0,,,4,4,0.0,0.0
sbert,3Oco4WYRdaU,commentary,medium,unknown,0.95,1.0,1.0,,,4,4,0.0,0.0
heuristic,3Oco4WYRdaU,commentary,medium,unknown,0.5,0.7687,0.9135,,,2,4,50.0,23.129999999999995
heuristic,3Oco4WYRdaU,commentary,medium,unknown,0.6,0.7868,0.9686,,,3,4,25.0,21.319999999999993
heuristic,3Oco4WYRdaU,commentary,medium,unknown,0.7,0.7868,0.9686,,,3,4,25.0,21.319999999999993
heuristic,3Oco4WYRdaU,commentary,medium,unknown,0.8,1.0,1.0,,,4,4,0.0,0.0
heuristic,3Oco4WYRdaU,commentary,medium,unknown,0.9,1.0,1.0,,,4,4,0.0,0.0
heuristic,3Oco4WYRdaU,commentary,medium,unknown,0.95,1.0,1.0,,,4,4,0.0,0.0
model,3esF-pNAM9c,podcasts,long,unknown,0.5,0.8605,0.9846,0.8597,0.8597,69,108,36.111111111111114,13.949999999999996
model,3esF-pNAM9c,podcasts,long,unknown,0.6,0.8806,0.9852,0.8791,0.8791,73,108,32.407407407407405,11.939999999999994
model,3esF-pNAM9c,podcasts,long,unknown,0.7,0.9156,0.9897,0.9143,0.9143,79,108,26.851851851851848,8.440000000000003
model,3esF-pNAM9c,podcasts,long,unknown,0.8,0.9525,0.9937,0.9517,0.9517,87,108,19.444444444444443,4.749999999999998
model,3esF-pNAM9c,podcasts,long,unknown,0.9,0.9743,0.9962,0.9736,0.9736,94,108,12.962962962962965,2.5699999999999945
model,3esF-pNAM9c,podcasts,long,unknown,0.95,0.9883,0.9986,0.988,0.988,101,108,6.481481481481477,1.1700000000000044
tfidf,3esF-pNAM9c,podcasts,long,unknown,0.5,0.7416,0.9745,,,54,108,50.0,25.839999999999996
tfidf,3esF-pNAM9c,podcasts,long,unknown,0.6,0.8834,0.9875,,,73,108,32.407407407407405,11.660000000000004
tfidf,3esF-pNAM9c,podcasts,long,unknown,0.7,0.9468,0.993,,,85,108,21.29629629629629,5.320000000000002
tfidf,3esF-pNAM9c,podcasts,long,unknown,0.8,0.9655,0.9954,,,90,108,16.666666666666664,3.4499999999999975
tfidf,3esF-pNAM9c,podcasts,long,unknown,0.9,0.9849,0.9977,,,98,108,9.259259259259256,1.5100000000000002
tfidf,3esF-pNAM9c,podcasts,long,unknown,0.95,0.9937,0.9989,,,103,108,4.629629629629628,0.6299999999999972
sbert,3esF-pNAM9c,podcasts,long,unknown,0.5,0.6465,0.9757,,,63,108,41.666666666666664,35.35
sbert,3esF-pNAM9c,podcasts,long,unknown,0.6,0.8528,0.9868,,,82,108,24.07407407407407,14.719999999999999
sbert,3esF-pNAM9c,podcasts,long,unknown,0.7,0.9514,0.9953,,,96,108,11.111111111111116,4.859999999999998
sbert,3esF-pNAM9c,podcasts,long,unknown,0.8,0.991,0.9991,,,104,108,3.703703703703709,0.9000000000000008
sbert,3esF-pNAM9c,podcasts,long,unknown,0.9,0.9975,0.9998,,,107,108,0.92592592592593,0.24999999999999467
sbert,3esF-pNAM9c,podcasts,long,unknown,0.95,1.0,1.0,,,108,108,0.0,0.0
heuristic,3esF-pNAM9c,podcasts,long,unknown,0.5,0.3732,0.9683,,,29,108,73.14814814814814,62.68
heuristic,3esF-pNAM9c,podcasts,long,unknown,0.6,0.5346,0.9752,,,41,108,62.03703703703704,46.540000000000006
heuristic,3esF-pNAM9c,podcasts,long,unknown,0.7,0.7505,0.9847,,,62,108,42.592592592592595,24.950000000000006
heuristic,3esF-pNAM9c,podcasts,long,unknown,0.8,0.929,0.9938,,,85,108,21.29629629629629,7.099999999999995
heuristic,3esF-pNAM9c,podcasts,long,unknown,0.9,0.9791,0.9978,,,97,108,10.185185185185187,2.090000000000003
heuristic,3esF-pNAM9c,podcasts,long,unknown,0.95,0.99,0.9989,,,102,108,5.555555555555558,1.0000000000000009
model,3p0O28W1ZHg,podcasts,long,unknown,0.5,0.5611,0.9636,0.5586,0.5586,75,182,58.791208791208796,43.88999999999999
model,3p0O28W1ZHg,podcasts,long,unknown,0.6,0.7028,0.9787,0.6999,0.6999,101,182,44.505494505494504,29.720000000000002
model,3p0O28W1ZHg,podcasts,long,unknown,0.7,0.7784,0.9854,0.7752,0.7752,116,182,36.26373626373627,22.160000000000004
model,3p0O28W1ZHg,podcasts,long,unknown,0.8,0.877,0.9935,0.8742,0.8742,139,182,23.62637362637363,12.3
model,3p0O28W1ZHg,podcasts,long,unknown,0.9,0.9627,0.9981,0.961,0.961,165,182,9.340659340659341,3.73
model,3p0O28W1ZHg,podcasts,long,unknown,0.95,1.0,1.0,1.0,1.0,182,182,0.0,0.0
tfidf,3p0O28W1ZHg,podcasts,long,unknown,0.5,0.6246,0.9734,,,81,182,55.494505494505496,37.53999999999999
tfidf,3p0O28W1ZHg,podcasts,long,unknown,0.6,0.8144,0.9895,,,123,182,32.417582417582416,18.56
tfidf,3p0O28W1ZHg,podcasts,long,unknown,0.7,0.9516,0.997,,,159,182,12.637362637362637,4.84
tfidf,3p0O28W1ZHg,podcasts,long,unknown,0.8,0.9876,0.9991,,,174,182,4.395604395604391,1.2399999999999967
tfidf,3p0O28W1ZHg,podcasts,long,unknown,0.9,0.9986,0.9999,,,181,182,0.5494505494505475,0.13999999999999568
tfidf,3p0O28W1ZHg,podcasts,long,unknown,0.95,0.9986,0.9999,,,181,182,0.5494505494505475,0.13999999999999568
sbert,3p0O28W1ZHg,podcasts,long,unknown,0.5,0.3803,0.9684,,,64,182,64.83516483516483,61.96999999999999
sbert,3p0O28W1ZHg,podcasts,long,unknown,0.6,0.7399,0.989,,,124,182,31.868131868131865,26.009999999999998
sbert,3p0O28W1ZHg,podcasts,long,unknown,0.7,0.929,0.9969,,,162,182,10.989010989010994,7.099999999999995
sbert,3p0O28W1ZHg,podcasts,long,unknown,0.8,0.9844,0.9994,,,176,182,3.296703296703296,1.5599999999999947
sbert,3p0O28W1ZHg,podcasts,long,unknown,0.9,0.9953,0.9997,,,180,182,1.098901098901095,0.47000000000000375
sbert,3p0O28W1ZHg,podcasts,long,unknown,0.95,0.998,0.9999,,,181,182,0.5494505494505475,0.20000000000000018
heuristic,3p0O28W1ZHg,podcasts,long,unknown,0.5,0.1233,0.8941,,,28,182,84.61538461538461,87.67
heuristic,3p0O28W1ZHg,podcasts,long,unknown,0.6,0.2955,0.9372,,,47,182,74.17582417582418,70.45
heuristic,3p0O28W1ZHg,podcasts,long,unknown,0.7,0.5466,0.969,,,79,182,56.59340659340659,45.34
heuristic,3p0O28W1ZHg,podcasts,long,unknown,0.8,0.8576,0.9928,,,139,182,23.62637362637363,14.239999999999997
heuristic,3p0O28W1ZHg,podcasts,long,unknown,0.9,0.9934,0.9997,,,178,182,2.197802197802201,0.660000000000005
heuristic,3p0O28W1ZHg,podcasts,long,unknown,0.95,1.0,1.0,,,182,182,0.0,0.0
model,44AtKxu_t9c,commentary,medium,unknown,0.5,0.9074,0.9476,0.9078,0.9078,7,11,36.36363636363637,9.260000000000002
model,44AtKxu_t9c,commentary,medium,unknown,0.6,0.9074,0.9476,0.9078,0.9078,7,11,36.36363636363637,9.260000000000002
model,44AtKxu_t9c,commentary,medium,unknown,0.7,0.9074,0.9476,0.9078,0.9078,7,11,36.36363636363637,9.260000000000002
model,44AtKxu_t9c,commentary,medium,unknown,0.8,0.9351,0.9586,0.9353,0.9353,8,11,27.27272727272727,6.489999999999996
model,44AtKxu_t9c,commentary,medium,unknown,0.9,0.9622,0.9808,0.9625,0.9625,9,11,18.181818181818176,3.7799999999999945
model,44AtKxu_t9c,commentary,medium,unknown,0.95,1.0,1.0,1.0,1.0,11,11,0.0,0.0
tfidf,44AtKxu_t9c,commentary,medium,unknown,0.5,0.7374,0.8847,,,4,11,63.63636363636363,26.259999999999994
tfidf,44AtKxu_t9c,commentary,medium,unknown,0.6,0.8058,0.8946,,,5,11,54.54545454545454,19.420000000000005
tfidf,44AtKxu_t9c,commentary,medium,unknown,0.7,0.8717,0.9218,,,6,11,45.45454545454546,12.829999999999997
tfidf,44AtKxu_t9c,commentary,medium,unknown,0.8,0.9074,0.9476,,,7,11,36.36363636363637,9.260000000000002
tfidf,44AtKxu_t9c,commentary,medium,unknown,0.9,0.9622,0.9808,,,9,11,18.181818181818176,3.7799999999999945
tfidf,44AtKxu_t9c,commentary,medium,unknown,0.95,0.992,0.9898,,,10,11,9.090909090909093,0.8000000000000007
sbert,44AtKxu_t9c,commentary,medium,unknown,0.5,0.9344,0.9706,,,8,11,27.27272727272727,6.559999999999999
sbert,44AtKxu_t9c,commentary,medium,unknown,0.6,0.992,0.9898,,,10,11,9.090909090909093,0.8000000000000007
sbert,44AtKxu_t9c,commentary,medium,unknown,0.7,1.0,1.0,,,11,11,0.0,0.0
sbert,44AtKxu_t9c,commentary,medium,unknown,0.8,1.0,1.0,,,11,11,0.0,0.0
sbert,44AtKxu_t9c,commentary,medium,unknown,0.9,1.0,1.0,,,11,11,0.0,0.0
sbert,44AtKxu_t9c,commentary,medium,unknown,0.95,1.0,1.0,,,11,11,0.0,0.0
heuristic,44AtKxu_t9c,commentary,medium,unknown,0.5,0.5054,0.7645,,,2,11,81.81818181818181,49.46
heuristic,44AtKxu_t9c,commentary,medium,unknown,0.6,0.6459,0.8285,,,3,11,72.72727272727273,35.41
heuristic,44AtKxu_t9c,commentary,medium,unknown,0.7,0.8058,0.8946,,,5,11,54.54545454545454,19.420000000000005
heuristic,44AtKxu_t9c,commentary,medium,unknown,0.8,0.8058,0.8946,,,5,11,54.54545454545454,19.420000000000005
heuristic,44AtKxu_t9c,commentary,medium,unknown,0.9,0.9643,0.9794,,,9,11,18.181818181818176,3.5699999999999954
heuristic,44AtKxu_t9c,commentary,medium,unknown,0.95,0.992,0.9898,,,10,11,9.090909090909093,0.8000000000000007
model,4DfCXjwQBRA,commentary,long,unknown,0.5,0.7016,0.9582,0.7085,0.7085,30,59,49.152542372881356,29.84
model,4DfCXjwQBRA,commentary,long,unknown,0.6,0.7796,0.9712,0.7846,0.7846,36,59,38.983050847457626,22.040000000000003
model,4DfCXjwQBRA,commentary,long,unknown,0.7,0.8444,0.9788,0.8498,0.8498,41,59,30.508474576271183,15.559999999999995
model,4DfCXjwQBRA,commentary,long,unknown,0.8,0.89,0.9846,0.8934,0.8934,45,59,23.728813559322038,10.999999999999998
model,4DfCXjwQBRA,commentary,long,unknown,0.9,0.9567,0.9948,0.9581,0.9581,52,59,11.864406779661019,4.33
model,4DfCXjwQBRA,commentary,long,unknown,0.95,0.9963,0.9994,0.9964,0.9964,58,59,1.6949152542372836,0.37000000000000366
tfidf,4DfCXjwQBRA,commentary,long,unknown,0.5,0.6317,0.9422,,,25,59,57.6271186440678,36.83
tfidf,4DfCXjwQBRA,commentary,long,unknown,0.6,0.7386,0.9641,,,32,59,45.76271186440678,26.139999999999997
tfidf,4DfCXjwQBRA,commentary,long,unknown,0.7,0.8492,0.9786,,,40,59,32.20338983050848,15.080000000000005
tfidf,4DfCXjwQBRA,commentary,long,unknown,0.8,0.9126,0.9907,,,48,59,18.644067796610166,8.740000000000004
tfidf,4DfCXjwQBRA,commentary,long,unknown,0.9,0.9893,0.9986,,,56,59,5.0847457627118615,1.0700000000000043
tfidf,4DfCXjwQBRA,commentary,long,unknown,0.95,0.9924,0.9992,,,57,59,3.3898305084745783,0.7600000000000051
sbert,4DfCXjwQBRA,commentary,long,unknown,0.5,0.5417,0.9733,,,28,59,52.542372881355924,45.830000000000005
sbert,4DfCXjwQBRA,commentary,long,unknown,0.6,0.8243,0.9909,,,45,59,23.728813559322038,17.569999999999997
sbert,4DfCXjwQBRA,commentary,long,unknown,0.7,0.9264,0.998,,,56,59,5.0847457627118615,7.359999999999999
sbert,4DfCXjwQBRA,commentary,long,unknown,0.8,1.0,1.0,,,59,59,0.0,0.0
sbert,4DfCXjwQBRA,commentary,long,unknown,0.9,1.0,1.0,,,59,59,0.0,0.0
sbert,4DfCXjwQBRA,commentary,long,unknown,0.95,1.0,1.0,,,59,59,0.0,0.0
heuristic,4DfCXjwQBRA,commentary,long,unknown,0.5,0.3717,0.9633,,,27,59,54.23728813559322,62.830000000000005
heuristic,4DfCXjwQBRA,commentary,long,unknown,0.6,0.4668,0.9704,,,29,59,50.847457627118644,53.32
heuristic,4DfCXjwQBRA,commentary,long,unknown,0.7,0.7301,0.9833,,,40,59,32.20338983050848,26.990000000000002
heuristic,4DfCXjwQBRA,commentary,long,unknown,0.8,0.8911,0.9935,,,49,59,16.94915254237288,10.89
heuristic,4DfCXjwQBRA,commentary,long,unknown,0.9,0.9692,0.998,,,55,59,6.779661016949157,3.080000000000005
heuristic,4DfCXjwQBRA,commentary,long,unknown,0.95,0.9963,0.9994,,,58,59,1.6949152542372836,0.37000000000000366
model,4EXVrzOACv4,commentary,long,unknown,0.5,0.9097,0.9879,0.909,0.909,19,24,20.833333333333336,9.030000000000005
model,4EXVrzOACv4,commentary,long,unknown,0.6,0.9097,0.9879,0.909,0.909,19,24,20.833333333333336,9.030000000000005
model,4EXVrzOACv4,commentary,long,unknown,0.7,0.9394,0.9908,0.9395,0.9395,20,24,16.666666666666664,6.059999999999999
model,4EXVrzOACv4,commentary,long,unknown,0.8,0.9394,0.9908,0.9395,0.9395,20,24,16.666666666666664,6.059999999999999
model,4EXVrzOACv4,commentary,long,unknown,0.9,0.9841,0.9956,0.9842,0.9842,22,24,8.333333333333337,1.5900000000000025
model,4EXVrzOACv4,commentary,long,unknown,0.95,1.0,1.0,1.0,1.0,24,24,0.0,0.0
tfidf,4EXVrzOACv4,commentary,long,unknown,0.5,0.6275,0.9358,,,10,24,58.33333333333333,37.25000000000001
tfidf,4EXVrzOACv4,commentary,long,unknown,0.6,0.7421,0.9495,,,13,24,45.833333333333336,25.790000000000003
tfidf,4EXVrzOACv4,commentary,long,unknown,0.7,0.8278,0.9735,,,16,24,33.333333333333336,17.220000000000002
tfidf,4EXVrzOACv4,commentary,long,unknown,0.8,0.8575,0.9779,,,17,24,29.166666666666664,14.249999999999996
tfidf,4EXVrzOACv4,commentary,long,unknown,0.9,0.9841,0.9956,,,22,24,8.333333333333337,1.5900000000000025
tfidf,4EXVrzOACv4,commentary,long,unknown,0.95,0.9841,0.9956,,,22,24,8.333333333333337,1.5900000000000025
sbert,4EXVrzOACv4,commentary,long,unknown,0.5,0.7445,0.969,,,16,24,33.333333333333336,25.549999999999994
sbert,4EXVrzOACv4,commentary,long,unknown,0.6,0.9436,0.9889,,,21,24,12.5,5.640000000000001
sbert,4EXVrzOACv4,commentary,long,unknown,0.7,0.991,0.9974,,,23,24,4.1666666666666625,0.9000000000000008
sbert,4EXVrzOACv4,commentary,long,unknown,0.8,1.0,1.0,,,24,24,0.0,0.0
sbert,4EXVrzOACv4,commentary,long,unknown,0.9,1.0,1.0,,,24,24,0.0,0.0
sbert,4EXVrzOACv4,commentary,long,unknown,0.95,1.0,1.0,,,24,24,0.0,0.0
heuristic,4EXVrzOACv4,commentary,long,unknown,0.5,0.6362,0.9642,,,12,24,50.0,36.38
heuristic,4EXVrzOACv4,commentary,long,unknown,0.6,0.7591,0.9829,,,16,24,33.333333333333336,24.09
heuristic,4EXVrzOACv4,commentary,long,unknown,0.7,0.9313,0.9945,,,21,24,12.5,6.869999999999998
heuristic,4EXVrzOACv4,commentary,long,unknown,0.8,0.9553,0.9956,,,22,24,8.333333333333337,4.469999999999996
heuristic,4EXVrzOACv4,commentary,long,unknown,0.9,0.979,0.9975,,,23,24,4.1666666666666625,2.100000000000002
heuristic,4EXVrzOACv4,commentary,long,unknown,0.95,1.0,1.0,,,24,24,0.0,0.0
model,4IenX7OHumk,tv_series,long,unknown,0.5,1.0,1.0,1.0,1.0,6,6,0.0,0.0
model,4IenX7OHumk,tv_series,long,unknown,0.6,1.0,1.0,1.0,1.0,6,6,0.0,0.0
model,4IenX7OHumk,tv_series,long,unknown,0.7,1.0,1.0,1.0,1.0,6,6,0.0,0.0
model,4IenX7OHumk,tv_series,long,unknown,0.8,1.0,1.0,1.0,1.0,6,6,0.0,0.0
model,4IenX7OHumk,tv_series,long,unknown,0.9,1.0,1.0,1.0,1.0,6,6,0.0,0.0
model,4IenX7OHumk,tv_series,long,unknown,0.95,1.0,1.0,1.0,1.0,6,6,0.0,0.0
tfidf,4IenX7OHumk,tv_series,long,unknown,0.5,0.8338,0.967,,,4,6,33.333333333333336,16.62
tfidf,4IenX7OHumk,tv_series,long,unknown,0.6,0.8338,0.967,,,4,6,33.333333333333336,16.62
tfidf,4IenX7OHumk,tv_series,long,unknown,0.7,0.8338,0.967,,,4,6,33.333333333333336,16.62
tfidf,4IenX7OHumk,tv_series,long,unknown,0.8,0.9362,0.9899,,,5,6,16.666666666666664,6.379999999999997
tfidf,4IenX7OHumk,tv_series,long,unknown,0.9,0.9362,0.9899,,,5,6,16.666666666666664,6.379999999999997
tfidf,4IenX7OHumk,tv_series,long,unknown,0.95,0.9362,0.9899,,,5,6,16.666666666666664,6.379999999999997
sbert,4IenX7OHumk,tv_series,long,unknown,0.5,1.0,1.0,,,6,6,0.0,0.0
sbert,4IenX7OHumk,tv_series,long,unknown,0.6,1.0,1.0,,,6,6,0.0,0.0
sbert,4IenX7OHumk,tv_series,long,unknown,0.7,1.0,1.0,,,6,6,0.0,0.0
sbert,4IenX7OHumk,tv_series,long,unknown,0.8,1.0,1.0,,,6,6,0.0,0.0
sbert,4IenX7OHumk,tv_series,long,unknown,0.9,1.0,1.0,,,6,6,0.0,0.0
sbert,4IenX7OHumk,tv_series,long,unknown,0.95,1.0,1.0,,,6,6,0.0,0.0
heuristic,4IenX7OHumk,tv_series,long,unknown,0.5,0.9362,0.9899,,,5,6,16.666666666666664,6.379999999999997
heuristic,4IenX7OHumk,tv_series,long,unknown,0.6,1.0,1.0,,,6,6,0.0,0.0
heuristic,4IenX7OHumk,tv_series,long,unknown,0.7,1.0,1.0,,,6,6,0.0,0.0
